      0: board.processor.cores.core.branchPred: index mask: 0x1ff
3960000: board.processor.cores.core.execute: [tid:0] thread_interrupted?=0 isInbetweenInsts?=1
3960000: board.processor.cores.core.execute: Attempting to commit [tid:0]
3960000: board.processor.cores.core.execute: Committing micro-ops for interrupt[tid:0]
3960000: board.processor.cores.core.execute: Trying to commit canCommitInsts: 1
3960000: board.processor.cores.core.execute: Trying to commit from FUs
3960000: global: ExecContext setting PC: (0x101da=>0x101de).(0=>1)
3960000: board.processor.cores.core.execute: Committing inst: 0/4.2/84/87.87 pc: 0x101da (fcvt_d_w)
3960000: board.processor.cores.core.execute: Unstalling 4 for inst 0/4.2/84/87.87
3960000: board.processor.cores.core.execute: Completed inst: 0/4.2/84/87.87 pc: 0x101da (fcvt_d_w)
3960000: board.processor.cores.core.execute.scoreboard0: Clearing inst: 0/4.2/84/87.87 pc: 0x101da (fcvt_d_w) regIndex: 54 final numResults: 0
3960000: board.processor.cores.core: A0 T0 : 0x101da @main+298    : fcvt_d_w fs5, a4           : FloatCvt :  D=0x4030000000000000  FetchSeq=87  CPSeq=83  flags=(IsInteger|IsFloating)
3960000: board.processor.cores.core.execute: Trying to commit canCommitInsts: 1
3960000: board.processor.cores.core.execute: Trying to commit from FUs
3960000: global: ExecContext setting PC: (0x101de=>0x101e2).(0=>1)
3960000: board.processor.cores.core.execute: Committing inst: 0/4.2/85/88.88 pc: 0x101de (fadd_d)
3960000: board.processor.cores.core.execute: Unstalling 3 for inst 0/4.2/85/88.88
3960000: board.processor.cores.core.execute: Completed inst: 0/4.2/85/88.88 pc: 0x101de (fadd_d)
3960000: board.processor.cores.core.execute.scoreboard0: Clearing inst: 0/4.2/85/88.88 pc: 0x101de (fadd_d) regIndex: 55 final numResults: 0
3960000: board.processor.cores.core.execute: Reached inst commit limit
3960000: board.processor.cores.core: A0 T0 : 0x101de @main+302    : fadd_d fs6, ft2, ft3       : FloatAdd :  D=0x4008000000000000  FetchSeq=88  CPSeq=84  flags=(IsFloating)
3960000: board.processor.cores.core.execute: Attempting to issue [tid:0]
3960000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/88/91.91 pc: 0x101ea (fdiv_d) to FU: 0
3960000: board.processor.cores.core.execute: Can't issue as FU: 0 isn't capable
3960000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/88/91.91 pc: 0x101ea (fdiv_d) to FU: 1
3960000: board.processor.cores.core.execute: Can't issue as FU: 1 isn't capable
3960000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/88/91.91 pc: 0x101ea (fdiv_d) to FU: 2
3960000: board.processor.cores.core.execute: Can't issue as FU: 2 isn't capable
3960000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/88/91.91 pc: 0x101ea (fdiv_d) to FU: 3
3960000: board.processor.cores.core.execute: Can't issue as FU: 3 isn't capable
3960000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/88/91.91 pc: 0x101ea (fdiv_d) to FU: 4
3960000: board.processor.cores.core.execute: Can't issue as FU: 4 isn't capable
3960000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/88/91.91 pc: 0x101ea (fdiv_d) to FU: 5
3960000: board.processor.cores.core.execute: Can't issue as FU: 5 isn't capable
3960000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/88/91.91 pc: 0x101ea (fdiv_d) to FU: 6
3960000: board.processor.cores.core.execute: Issuing inst: 0/4.2/88/91.91 pc: 0x101ea (fdiv_d) into FU 6
3960000: board.processor.cores.core.execute.scoreboard0: Marking up inst: 0/4.2/88/91.91 pc: 0x101ea (fdiv_d) regIndex: 58 final numResults: 1 returnCycle: 411
3960000: board.processor.cores.core.execute: MinorInst: id=0/4.2/88/91.91 addr=0x101ea inst="fdiv_d fs9, ft2, ft3" class=FloatDiv flags="IsFloating" srcRegs=f2,f3 destRegs=f25 extMachInst=                                                                                                                                                500001001a317cd3
3960000: board.processor.cores.core.execute: Reached inst issue limit
3960000: board.processor.cores.core.execute: Stepping to next inst inputIndex: 1
3960000: board.processor.cores.core.decode: Passing on inst: 0/4.2/92/95 pc: 0x101fa (fle_d) inputIndex: 0 output_index: 0
3960000: board.processor.cores.core.fetch2: Scheduled Thread: 0
3960000: board.processor.cores.core.decoder: Requesting bytes 0x0485a231 from address 0x101fc
3960000: board.processor.cores.core.fetch2: Offering MachInst to decoder addr: 0x101fc
3960000: board.processor.cores.core.decoder: Decoding instruction 0x00000485 at address 0x101fe
3960000: board.processor.cores.core.decoder: Decode: Decoded c_addi instruction: 0x5000010000000485
3960000: board.processor.cores.core.fetch2: decoder inst 0/4.2/92/96 pc: 0x101fe (c_addi)
3960000: board.processor.cores.core.fetch2: Instruction extracted from line 0/4.2/92 lineWidth: 4 output_index: 0 inputIndex: 0 pc: (0x101fe=>0x10200).(0=>1) inst: 0/4.2/92/96 pc: 0x101fe (c_addi)
3960000: board.processor.cores.core.fetch2: Updated inputIndex value PC: (0x100b8=>0x100bc).(0=>1) inputIndex: 0x4 lineBaseAddr: 0x101fc lineWidth: 0x4
3960000: global: MinorTrace: state=FetchRunning icacheState=IcacheRunning in_tlb_mem=0/1 streamSeqNum=4 lines=-
3960000: global: MinorTrace: lines=
3960000: global: MinorTrace: lines=0/4.2/93
3960000: global: MinorTrace: lines=-,-
3960000: global: MinorTrace: prediction=-,-
3960000: global: MinorTrace: inputIndex=0 havePC=1 predictionSeqNum=2 insts=(0/4.2/92/96)
3960000: global: MinorTrace: lines=R,,
3960000: global: MinorTrace: insts=(0/4.2/92/96),(0/4.2/92/95.95)
3960000: global: MinorTrace: insts=(0/4.2/92/95.95)
3960000: global: MinorTrace: insts=R,,,
3960000: global: MinorTrace: insts=(0/4.2/92/95.95),-
3960000: global: MinorTrace: state=MemoryRunning in_tlb_mem=0/0 stores_in_transfers=0 lastMemBarrier=0
3960000: global: MinorTrace: addr=,,,
3960000: global: MinorTrace: addr=,,,,,,,
3960000: global: MinorTrace: addr=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,- num_unissued_stores=0
3960000: global: MinorTrace: insts=(0/4.2/89/92.92),(0/4.2/90/93.93),(0/4.2/91/94.94),R,,,,
3960000: global: MinorTrace: busy=(56,1/0/397/89),(57,1/0/398/90),(58,1/0/411/91)
3960000: global: MinorTrace: insts=(0/4.2/84/87.87,0/4.2/85/88.88) inputIndex=0 streamSeqNum=4 stalled=E,E,E,1,E,E,E,E,E,E,E,E,E,E,E,E,E drainState=NotDraining isInbetweenInsts=1
3960000: global: MinorTrace: insts=-
3960000: global: MinorTrace: insts=-,-,-,-
3960000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3960000: global: MinorTrace: insts=-,0/4.2/87/90.90,0/4.2/86/89.89
3960000: global: MinorTrace: insts=-,-,-,-
3960000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3960000: global: MinorTrace: insts=0/4.2/88/91.91,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3960000: global: MinorTrace: insts=-,-,-,-,-
3960000: global: MinorTrace: insts=-,-
3960000: global: MinorTrace: insts=-,-
3960000: global: MinorTrace: insts=-,-,-,-
3960000: global: MinorTrace: insts=-,-,-,-,-,-
3960000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3960000: global: MinorTrace: insts=-
3960000: global: MinorTrace: insts=-,-
3960000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-
3960000: global: MinorTrace: insts=-
3960000: global: MinorTrace: insts=0/4.2/86/89.89,0/4.2/87/90.90,0/4.2/88/91.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3960000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3960000: global: MinorTrace: branch=-,-
3960000: global: MinorTrace: activity=6 stages=1,1,1,E,1
3970000: board.processor.cores.core.execute.lsq.storeBuffer: StoreBuffer step numUnissuedAccesses: 0
3970000: board.processor.cores.core.execute: No interrupt controller
3970000: board.processor.cores.core.execute: [tid:0] thread_interrupted?=0 isInbetweenInsts?=1
3970000: board.processor.cores.core.execute: Attempting to commit [tid:0]
3970000: board.processor.cores.core.execute: Committing micro-ops for interrupt[tid:0]
3970000: board.processor.cores.core.execute: Trying to commit canCommitInsts: 1
3970000: board.processor.cores.core.execute: Trying to commit from FUs
3970000: global: ExecContext setting PC: (0x101e2=>0x101e6).(0=>1)
3970000: board.processor.cores.core.execute: Committing inst: 0/4.2/86/89.89 pc: 0x101e2 (fsub_d)
3970000: board.processor.cores.core.execute: Unstalling 3 for inst 0/4.2/86/89.89
3970000: board.processor.cores.core.execute: Completed inst: 0/4.2/86/89.89 pc: 0x101e2 (fsub_d)
3970000: board.processor.cores.core.execute.scoreboard0: Clearing inst: 0/4.2/86/89.89 pc: 0x101e2 (fsub_d) regIndex: 56 final numResults: 0
3970000: board.processor.cores.core: A0 T0 : 0x101e2 @main+306    : fsub_d fs7, ft3, ft2       : FloatAdd :  D=0x3ff0000000000000  FetchSeq=89  CPSeq=85  flags=(IsFloating)
3970000: board.processor.cores.core.execute: Trying to commit canCommitInsts: 1
3970000: board.processor.cores.core.execute: Trying to commit from FUs
3970000: board.processor.cores.core.execute: Attempting to issue [tid:0]
3970000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/89/92.92 pc: 0x101ee (fsqrt_d) to FU: 0
3970000: board.processor.cores.core.execute: Can't issue as FU: 0 isn't capable
3970000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/89/92.92 pc: 0x101ee (fsqrt_d) to FU: 1
3970000: board.processor.cores.core.execute: Can't issue as FU: 1 isn't capable
3970000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/89/92.92 pc: 0x101ee (fsqrt_d) to FU: 2
3970000: board.processor.cores.core.execute: Can't issue as FU: 2 isn't capable
3970000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/89/92.92 pc: 0x101ee (fsqrt_d) to FU: 3
3970000: board.processor.cores.core.execute: Can't issue as FU: 3 isn't capable
3970000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/89/92.92 pc: 0x101ee (fsqrt_d) to FU: 4
3970000: board.processor.cores.core.execute: Can't issue as FU: 4 isn't capable
3970000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/89/92.92 pc: 0x101ee (fsqrt_d) to FU: 5
3970000: board.processor.cores.core.execute: Issuing inst: 0/4.2/89/92.92 pc: 0x101ee (fsqrt_d) into FU 5
3970000: board.processor.cores.core.execute.scoreboard0: Marking up inst: 0/4.2/89/92.92 pc: 0x101ee (fsqrt_d) regIndex: 59 final numResults: 1 returnCycle: 417
3970000: board.processor.cores.core.execute: MinorInst: id=0/4.2/89/92.92 addr=0x101ee inst="fsqrt_d fs10, ft3" class=FloatSqrt flags="IsFloating" srcRegs=f3 destRegs=f26 extMachInst=                                                                                                                                                500001005a01fd53
3970000: board.processor.cores.core.execute: Reached inst issue limit
3970000: board.processor.cores.core.execute: Stepping to next inst inputIndex: 1
3970000: board.processor.cores.core.decode: Passing on inst: 0/4.2/92/96 pc: 0x101fe (c_addi) inputIndex: 0 output_index: 0
3970000: board.processor.cores.core.fetch2: Scheduled Thread: -1
3970000: global: MinorTrace: state=FetchRunning icacheState=IcacheRunning in_tlb_mem=0/1 streamSeqNum=4 lines=-
3970000: global: MinorTrace: lines=
3970000: global: MinorTrace: lines=0/4.2/93
3970000: global: MinorTrace: lines=-,-
3970000: global: MinorTrace: prediction=-,-
3970000: global: MinorTrace: inputIndex=0 havePC=1 predictionSeqNum=2 insts=-
3970000: global: MinorTrace: lines=R,,
3970000: global: MinorTrace: insts=-,(0/4.2/92/96.96)
3970000: global: MinorTrace: insts=(0/4.2/92/96.96)
3970000: global: MinorTrace: insts=,,,
3970000: global: MinorTrace: insts=(0/4.2/92/96.96),(0/4.2/92/95.95)
3970000: global: MinorTrace: state=MemoryRunning in_tlb_mem=0/0 stores_in_transfers=0 lastMemBarrier=0
3970000: global: MinorTrace: addr=,,,
3970000: global: MinorTrace: addr=,,,,,,,
3970000: global: MinorTrace: addr=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,- num_unissued_stores=0
3970000: global: MinorTrace: insts=(0/4.2/90/93.93),(0/4.2/91/94.94),(0/4.2/92/95.95),R,,,,
3970000: global: MinorTrace: busy=(57,1/0/398/90),(58,1/0/411/91),(59,1/0/417/92)
3970000: global: MinorTrace: insts=(0/4.2/86/89.89,0/4.2/85/88.88) inputIndex=0 streamSeqNum=4 stalled=E,E,E,1,E,E,E,E,E,E,E,E,E,E,E,E,E drainState=NotDraining isInbetweenInsts=1
3970000: global: MinorTrace: insts=-
3970000: global: MinorTrace: insts=-,-,-,-
3970000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3970000: global: MinorTrace: insts=-,-,0/4.2/87/90.90
3970000: global: MinorTrace: insts=-,-,-,-
3970000: global: MinorTrace: insts=0/4.2/89/92.92,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3970000: global: MinorTrace: insts=-,0/4.2/88/91.91,-,-,-,-,-,-,-,-,-,-,-,-,-
3970000: global: MinorTrace: insts=-,-,-,-,-
3970000: global: MinorTrace: insts=-,-
3970000: global: MinorTrace: insts=-,-
3970000: global: MinorTrace: insts=-,-,-,-
3970000: global: MinorTrace: insts=-,-,-,-,-,-
3970000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3970000: global: MinorTrace: insts=-
3970000: global: MinorTrace: insts=-,-
3970000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-
3970000: global: MinorTrace: insts=-
3970000: global: MinorTrace: insts=0/4.2/87/90.90,0/4.2/88/91.91,0/4.2/89/92.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3970000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3970000: global: MinorTrace: branch=-,-
3970000: global: MinorTrace: activity=6 stages=1,1,1,E,1
3980000: board.processor.cores.core.execute.lsq.storeBuffer: StoreBuffer step numUnissuedAccesses: 0
3980000: board.processor.cores.core.execute: No interrupt controller
3980000: board.processor.cores.core.execute: [tid:0] thread_interrupted?=0 isInbetweenInsts?=1
3980000: board.processor.cores.core.execute: Attempting to commit [tid:0]
3980000: board.processor.cores.core.execute: Committing micro-ops for interrupt[tid:0]
3980000: board.processor.cores.core.execute: Trying to commit canCommitInsts: 1
3980000: board.processor.cores.core.execute: Trying to commit from FUs
3980000: global: ExecContext setting PC: (0x101e6=>0x101ea).(0=>1)
3980000: board.processor.cores.core.execute: Committing inst: 0/4.2/87/90.90 pc: 0x101e6 (fmul_d)
3980000: board.processor.cores.core.execute: Unstalling 3 for inst 0/4.2/87/90.90
3980000: board.processor.cores.core.execute: Completed inst: 0/4.2/87/90.90 pc: 0x101e6 (fmul_d)
3980000: board.processor.cores.core.execute.scoreboard0: Clearing inst: 0/4.2/87/90.90 pc: 0x101e6 (fmul_d) regIndex: 57 final numResults: 0
3980000: board.processor.cores.core: A0 T0 : 0x101e6 @main+310    : fmul_d fs8, ft2, ft3       : FloatMult :  D=0x4000000000000000  FetchSeq=90  CPSeq=86  flags=(IsFloating)
3980000: board.processor.cores.core.execute: Trying to commit canCommitInsts: 1
3980000: board.processor.cores.core.execute: Trying to commit from FUs
3980000: board.processor.cores.core.execute: Attempting to issue [tid:0]
3980000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/90/93.93 pc: 0x101f2 (feq_d) to FU: 0
3980000: board.processor.cores.core.execute: Can't issue as FU: 0 isn't capable
3980000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/90/93.93 pc: 0x101f2 (feq_d) to FU: 1
3980000: board.processor.cores.core.execute: Can't issue as FU: 1 isn't capable
3980000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/90/93.93 pc: 0x101f2 (feq_d) to FU: 2
3980000: board.processor.cores.core.execute: Can't issue as FU: 2 isn't capable
3980000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/90/93.93 pc: 0x101f2 (feq_d) to FU: 3
3980000: board.processor.cores.core.execute: Can't issue as FU: 3 isn't capable
3980000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/90/93.93 pc: 0x101f2 (feq_d) to FU: 4
3980000: board.processor.cores.core.execute: Can't issue as FU: 4 isn't capable
3980000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/90/93.93 pc: 0x101f2 (feq_d) to FU: 5
3980000: board.processor.cores.core.execute: Can't issue as FU: 5 isn't capable
3980000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/90/93.93 pc: 0x101f2 (feq_d) to FU: 6
3980000: board.processor.cores.core.execute: Can't issue as FU: 6 isn't capable
3980000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/90/93.93 pc: 0x101f2 (feq_d) to FU: 7
3980000: board.processor.cores.core.execute: Issuing inst: 0/4.2/90/93.93 pc: 0x101f2 (feq_d) into FU 7
3980000: board.processor.cores.core.execute.scoreboard0: Marking up inst: 0/4.2/90/93.93 pc: 0x101f2 (feq_d) regIndex: 28 final numResults: 1 returnCycle: 403
3980000: board.processor.cores.core.execute: MinorInst: id=0/4.2/90/93.93 addr=0x101f2 inst="feq_d t3, ft2, ft3" class=FloatCmp flags="IsInteger IsFloating" srcRegs=f2,f3 destRegs=r28 extMachInst=                                                                                                                                                50000100a2312e53
3980000: board.processor.cores.core.execute: Reached inst issue limit
3980000: board.processor.cores.core.execute: Stepping to next inst inputIndex: 1
3980000: board.processor.cores.core.execute.lsq: No matching memory response for inst: 0/4.2/88/91.91 pc: 0x101ea (fdiv_d)
3980000: board.processor.cores.core.fetch2: Scheduled Thread: -1
3980000: global: MinorTrace: state=FetchRunning icacheState=IcacheRunning in_tlb_mem=0/1 streamSeqNum=4 lines=-
3980000: global: MinorTrace: lines=
3980000: global: MinorTrace: lines=0/4.2/93
3980000: global: MinorTrace: lines=-,-
3980000: global: MinorTrace: prediction=-,-
3980000: global: MinorTrace: inputIndex=0 havePC=1 predictionSeqNum=2 insts=-
3980000: global: MinorTrace: lines=R,,
3980000: global: MinorTrace: insts=-,-
3980000: global: MinorTrace: insts=-
3980000: global: MinorTrace: insts=,,,
3980000: global: MinorTrace: insts=-,(0/4.2/92/96.96)
3980000: global: MinorTrace: state=MemoryRunning in_tlb_mem=0/0 stores_in_transfers=0 lastMemBarrier=0
3980000: global: MinorTrace: addr=,,,
3980000: global: MinorTrace: addr=,,,,,,,
3980000: global: MinorTrace: addr=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,- num_unissued_stores=0
3980000: global: MinorTrace: insts=(0/4.2/91/94.94),(0/4.2/92/95.95),(0/4.2/92/96.96),,,,,
3980000: global: MinorTrace: busy=(28,1/0/403/93),(58,1/0/411/91),(59,1/0/417/92)
3980000: global: MinorTrace: insts=(0/4.2/87/90.90,0/4.2/85/88.88) inputIndex=0 streamSeqNum=4 stalled=E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E drainState=NotDraining isInbetweenInsts=1
3980000: global: MinorTrace: insts=-
3980000: global: MinorTrace: insts=-,-,-,-
3980000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3980000: global: MinorTrace: insts=-,-,-
3980000: global: MinorTrace: insts=-,-,-,-
3980000: global: MinorTrace: insts=-,0/4.2/89/92.92,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3980000: global: MinorTrace: insts=-,-,0/4.2/88/91.91,-,-,-,-,-,-,-,-,-,-,-,-
3980000: global: MinorTrace: insts=0/4.2/90/93.93,-,-,-,-
3980000: global: MinorTrace: insts=-,-
3980000: global: MinorTrace: insts=-,-
3980000: global: MinorTrace: insts=-,-,-,-
3980000: global: MinorTrace: insts=-,-,-,-,-,-
3980000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3980000: global: MinorTrace: insts=-
3980000: global: MinorTrace: insts=-,-
3980000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-
3980000: global: MinorTrace: insts=-
3980000: global: MinorTrace: insts=0/4.2/88/91.91,0/4.2/89/92.92,0/4.2/90/93.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3980000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3980000: global: MinorTrace: branch=-,-
3980000: global: MinorTrace: activity=6 stages=1,1,1,E,1
3990000: board.processor.cores.core.execute.lsq.storeBuffer: StoreBuffer step numUnissuedAccesses: 0
3990000: board.processor.cores.core.execute: No interrupt controller
3990000: board.processor.cores.core.execute: [tid:0] thread_interrupted?=0 isInbetweenInsts?=1
3990000: board.processor.cores.core.execute: Attempting to issue [tid:0]
3990000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/91/94.94 pc: 0x101f6 (flt_d) to FU: 0
3990000: board.processor.cores.core.execute: Can't issue as FU: 0 isn't capable
3990000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/91/94.94 pc: 0x101f6 (flt_d) to FU: 1
3990000: board.processor.cores.core.execute: Can't issue as FU: 1 isn't capable
3990000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/91/94.94 pc: 0x101f6 (flt_d) to FU: 2
3990000: board.processor.cores.core.execute: Can't issue as FU: 2 isn't capable
3990000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/91/94.94 pc: 0x101f6 (flt_d) to FU: 3
3990000: board.processor.cores.core.execute: Can't issue as FU: 3 isn't capable
3990000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/91/94.94 pc: 0x101f6 (flt_d) to FU: 4
3990000: board.processor.cores.core.execute: Can't issue as FU: 4 isn't capable
3990000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/91/94.94 pc: 0x101f6 (flt_d) to FU: 5
3990000: board.processor.cores.core.execute: Can't issue as FU: 5 isn't capable
3990000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/91/94.94 pc: 0x101f6 (flt_d) to FU: 6
3990000: board.processor.cores.core.execute: Can't issue as FU: 6 isn't capable
3990000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/91/94.94 pc: 0x101f6 (flt_d) to FU: 7
3990000: board.processor.cores.core.execute: Issuing inst: 0/4.2/91/94.94 pc: 0x101f6 (flt_d) into FU 7
3990000: board.processor.cores.core.execute.scoreboard0: Marking up inst: 0/4.2/91/94.94 pc: 0x101f6 (flt_d) regIndex: 29 final numResults: 1 returnCycle: 404
3990000: board.processor.cores.core.execute: MinorInst: id=0/4.2/91/94.94 addr=0x101f6 inst="flt_d t4, ft2, ft3" class=FloatCmp flags="IsInteger IsFloating" srcRegs=f2,f3 destRegs=r29 extMachInst=                                                                                                                                                50000100a2311ed3
3990000: board.processor.cores.core.execute: Reached inst issue limit
3990000: board.processor.cores.core.execute: Stepping to next inst inputIndex: 1
3990000: board.processor.cores.core.execute.lsq: No matching memory response for inst: 0/4.2/88/91.91 pc: 0x101ea (fdiv_d)
3990000: board.processor.cores.core.fetch2: Scheduled Thread: -1
3990000: global: MinorTrace: state=FetchRunning icacheState=IcacheRunning in_tlb_mem=0/1 streamSeqNum=4 lines=-
3990000: global: MinorTrace: lines=
3990000: global: MinorTrace: lines=0/4.2/93
3990000: global: MinorTrace: lines=-,-
3990000: global: MinorTrace: prediction=-,-
3990000: global: MinorTrace: inputIndex=0 havePC=1 predictionSeqNum=2 insts=-
3990000: global: MinorTrace: lines=R,,
3990000: global: MinorTrace: insts=-,-
3990000: global: MinorTrace: insts=-
3990000: global: MinorTrace: insts=,,,
3990000: global: MinorTrace: insts=-,-
3990000: global: MinorTrace: state=MemoryRunning in_tlb_mem=0/0 stores_in_transfers=0 lastMemBarrier=0
3990000: global: MinorTrace: addr=,,,
3990000: global: MinorTrace: addr=,,,,,,,
3990000: global: MinorTrace: addr=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,- num_unissued_stores=0
3990000: global: MinorTrace: insts=(0/4.2/92/95.95),(0/4.2/92/96.96),,,,,,
3990000: global: MinorTrace: busy=(28,1/0/403/93),(29,1/0/404/94),(58,1/0/411/91),(59,1/0/417/92)
3990000: global: MinorTrace: insts=(0/4.2/87/90.90,0/4.2/85/88.88) inputIndex=0 streamSeqNum=4 stalled=E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E drainState=NotDraining isInbetweenInsts=1
3990000: global: MinorTrace: insts=-
3990000: global: MinorTrace: insts=-,-,-,-
3990000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3990000: global: MinorTrace: insts=-,-,-
3990000: global: MinorTrace: insts=-,-,-,-
3990000: global: MinorTrace: insts=-,-,0/4.2/89/92.92,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3990000: global: MinorTrace: insts=-,-,-,0/4.2/88/91.91,-,-,-,-,-,-,-,-,-,-,-
3990000: global: MinorTrace: insts=0/4.2/91/94.94,0/4.2/90/93.93,-,-,-
3990000: global: MinorTrace: insts=-,-
3990000: global: MinorTrace: insts=-,-
3990000: global: MinorTrace: insts=-,-,-,-
3990000: global: MinorTrace: insts=-,-,-,-,-,-
3990000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3990000: global: MinorTrace: insts=-
3990000: global: MinorTrace: insts=-,-
3990000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-
3990000: global: MinorTrace: insts=-
3990000: global: MinorTrace: insts=0/4.2/88/91.91,0/4.2/89/92.92,0/4.2/90/93.93,0/4.2/91/94.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3990000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3990000: global: MinorTrace: branch=-,-
